GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning,cmd_v.1,car_v,shiftLevel
2283.0,549593.08,121.5131192,37.43179259,44.57,165.39,2.3436000000000003,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549593.18,121.51311935,37.43179193,44.57,165.6,2.3724000000000003,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549593.28,121.51311948,37.43179026,44.57,165.69,2.9772,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549593.37,121.51311969999999,37.43178974,44.57,165.52,2.5956,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549593.48,121.51311997,37.43178968,44.57,165.55,2.1708,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549593.58,121.51312016,37.43178902,44.57,165.7,2.4552,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549593.68,121.51312047,37.43178793,44.57,165.7,2.9772,12.0,29.0,2.0,3,2.7890625,3,,
2283.0,549593.78,121.51312066,37.43178732,44.57,165.6,2.7432000000000003,12.0,29.0,2.0,3,2.7890625,3,,
2283.0,549593.88,121.51312051,37.43178772,44.57,165.64,2.1959999999999997,12.0,29.0,2.0,3,2.7890625,3,,
2283.0,549593.98,121.51312065,37.43178709,44.57,165.85,2.2319999999999998,12.0,29.0,2.0,3,2.7734375,3,,
2283.0,549594.08,121.51312096,37.43178509,44.57,165.97,2.8332,12.0,29.0,2.0,3,2.7734375,3,,
2283.0,549594.18,121.51312122,37.43178453,44.57,165.84,2.736,12.0,29.0,2.0,3,2.75,3,,
2283.0,549594.28,121.51312189,37.43178638,44.57,165.61,2.0340000000000003,12.0,29.0,2.0,3,2.734375,3,,
2283.0,549594.37,121.51312204,37.43178582,44.57,165.79,2.4876,12.0,29.0,2.0,3,2.71875,3,,
2283.0,549594.48,121.51312251,37.43178374,44.57,165.84,2.7252,12.0,29.0,2.0,3,2.71875,3,,
