GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning,cmd_v.1,car_v,shiftLevel,均值,方差,标准差,均方根误差
2283.0,551926.03,121.51472512,37.43332844,55.53,268.59,4.2948,12.0,30.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.13,121.51472366,37.43332842,55.52,268.34,4.7088,12.0,30.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.23,121.51472247,37.43332826,55.5,268.12,5.0004,12.0,30.0,2.0,5,4.765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.32,121.51472121,37.43332816,55.49,267.74,4.4568,12.0,30.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.43,121.5147202,37.4333277,55.48,267.67,4.4064,12.0,30.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.53,121.51471876,37.43332756,55.46,267.48,4.9572,12.0,30.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.63,121.51471673,37.43332742,55.44,267.25,4.716,12.0,30.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.73,121.51471529999999,37.43332734,55.43,267.13,4.323600000000001,12.0,30.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.82,121.51471399,37.43332732,55.42,267.18,4.3632,12.0,30.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551926.92,121.51471348,37.43332715,55.42,266.83,4.8744000000000005,12.0,30.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.03,121.51471195,37.43332708,55.4,266.57,4.284,12.0,30.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.13,121.51471006,37.43332712,55.38,266.54,4.2336,12.0,30.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.23,121.51470859999999,37.43332702,55.37,266.68,4.5648,12.0,30.0,2.0,5,4.84375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.32,121.51470825,37.43332639,55.34,266.61,4.7196,12.0,30.0,2.0,5,4.84375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.42,121.51470686,37.43332618,55.32,266.66,4.2732,12.0,30.0,2.0,5,4.84375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.52,121.51470434,37.43332627,55.31,266.78,4.5504,12.0,30.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.63,121.51470276,37.43332608,55.29,266.65,4.6476,12.0,30.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.73,121.51470147,37.43332607,55.28,266.42,4.5504,12.0,30.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.82,121.51470001,37.433326,55.26,266.19,4.5252,12.0,30.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551927.92,121.51469857,37.43332599,55.25,266.04,4.6476,12.0,30.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.02,121.51469715,37.43332589999999,55.24,265.8,4.6836,12.0,30.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.13,121.5146953,37.43332596,55.23,265.73,4.3848,12.0,30.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.23,121.51469439,37.43332569,55.23,265.7,4.6836,12.0,30.0,2.0,5,4.9609375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.32,121.51469312,37.433325599999996,55.22,265.32,4.8456,12.0,30.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.42,121.51469097,37.43332566,55.19,265.02,4.323600000000001,12.0,30.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.53,121.51468934,37.43332569,55.18,264.72,4.6800000000000015,12.0,30.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.63,121.51468783,37.43332567,55.17,264.46,5.04,12.0,30.0,2.0,5,4.8828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.73,121.51468659999999,37.4333251,55.15,264.24,4.3740000000000006,12.0,30.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.83,121.51468486,37.43332465,55.14,264.31,4.9176,12.0,30.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551928.92,121.51468353,37.43332436,55.11,264.34,4.7952,12.0,30.0,2.0,5,4.828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.03,121.51468193,37.43332399,55.09,264.39,4.6332,12.0,30.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.13,121.51468042,37.43332382,55.09,264.36,4.687200000000002,12.0,30.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.22,121.51467911,37.43332368,55.08,264.27,4.8528,12.0,30.0,2.0,5,4.765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.33,121.51467684,37.43332337,55.05,264.23,4.6332,12.0,30.0,2.0,5,4.765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.43,121.51467527,37.43332318,55.04,264.25,4.6908,12.0,30.0,2.0,5,4.6953125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.52,121.51467394,37.43332313,55.04,264.29,4.8348,12.0,30.0,2.0,5,4.6953125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.62,121.51467247,37.43332306,55.02,264.49,4.3992,12.0,30.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.73,121.51467083,37.43332313,55.01,264.73,4.9068000000000005,12.0,30.0,2.0,5,4.6953125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.82,121.51466954,37.43332302,55.0,264.83,4.5539999999999985,12.0,30.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551929.93,121.51466762,37.43332333,54.99,265.23,4.5648,12.0,30.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.02,121.51466629999999,37.43332324,54.98,265.28,5.1264,12.0,30.0,2.0,5,4.8671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.12,121.51466492,37.43332322,54.97,265.35,5.1192,12.0,30.0,2.0,5,4.9375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.23,121.51466324,37.43332316,54.95,265.47,4.5144,12.0,30.0,2.0,5,4.9609375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.33,121.51466075,37.43332332,54.97,265.79,4.8384,12.0,30.0,2.0,5,5.0546875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.43,121.51465919,37.43332325,54.96,265.86,5.630400000000002,12.0,30.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.52,121.51465818,37.43332302,54.95,265.84,4.8996,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.63,121.51465641,37.433323,54.93,266.14,4.8168000000000015,12.0,30.0,2.0,5,5.1640625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.72,121.51465464,37.43332299,54.92,266.37,5.338800000000001,12.0,30.0,2.0,5,5.1640625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.83,121.51465286,37.43332289,54.9,266.53,5.5548,12.0,30.0,2.0,5,5.2265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551930.93,121.51465112,37.43332267,54.89,266.69,5.4144000000000005,12.0,30.0,2.0,5,5.203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.03,121.51464947,37.43332254,54.87,266.89,4.986000000000001,12.0,30.0,2.0,5,5.265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.12,121.51464759,37.43332275,54.85,267.21,5.22,12.0,30.0,2.0,5,5.359375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.22,121.51464559,37.43332306,54.84,267.25,5.7888,12.0,30.0,2.0,5,5.28125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.33,121.51464369,37.43332304,54.82,267.28,5.292000000000001,12.0,30.0,2.0,5,5.3203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.43,121.51464194,37.43332307,54.81,267.54,5.742000000000001,12.0,30.0,2.0,5,5.3203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.53,121.51464052,37.43332279999999,54.8,267.46,5.6844,12.0,30.0,2.0,5,5.3359375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.62,121.51463894,37.43332278,54.78,267.6,5.3604,12.0,30.0,2.0,5,5.3984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.72,121.51463716,37.43332245,54.76,267.68,5.4396,12.0,30.0,2.0,5,5.3984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.83,121.51463528,37.43332231,54.74,267.76,5.4396,12.0,30.0,2.0,5,5.375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551931.93,121.51463371,37.43332207,54.74,267.76,5.6016,12.0,30.0,2.0,5,5.3984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.03,121.51463211,37.43332191,54.73,267.83,5.1084000000000005,12.0,30.0,2.0,5,5.3984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.12,121.51463061,37.43332185,54.72,267.89,5.5476,12.0,30.0,2.0,5,5.3984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.22,121.51462899,37.43332179,54.71,267.76,5.184,12.0,30.0,2.0,5,5.3984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.33,121.51462654,37.43332221,54.69,267.88,5.0832,12.0,30.0,2.0,5,5.3359375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.43,121.51462515,37.433322100000005,54.68,267.95,5.3928,12.0,30.0,2.0,5,5.3203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.53,121.51462348,37.433322,54.67,267.82,5.7168,12.0,30.0,2.0,5,5.359375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.63,121.51462183,37.43332173,54.65,267.98,5.472,12.0,30.0,2.0,5,5.3203125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.72,121.51462027,37.4333216,54.64,268.07,5.6339999999999995,12.0,30.0,2.0,5,5.28125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.82,121.51461857,37.43332148,54.62,268.05,5.3172000000000015,12.0,30.0,2.0,5,5.265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551932.93,121.51461683,37.43332134,54.6,267.98,5.4072000000000005,12.0,30.0,2.0,5,5.2421875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.03,121.5146152,37.43332128,54.58,267.91,4.8708,12.0,30.0,2.0,5,5.2421875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.13,121.51461342,37.43332138,54.58,268.17,5.1912,12.0,30.0,2.0,5,5.2265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.23,121.51461178,37.43332136,54.57,268.13,5.5116,12.0,30.0,2.0,5,5.2265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.32,121.51461043,37.43332133,54.56,267.98,5.266800000000001,12.0,30.0,2.0,5,5.1484375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.42,121.51460879,37.433321299999996,54.55,268.07,4.8456,12.0,30.0,2.0,5,5.1484375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.53,121.51460696,37.43332131,54.54,268.04,4.8492,12.0,30.0,2.0,5,5.03125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.63,121.51460533,37.43332126,54.52,268.15,5.022,12.0,30.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.73,121.51460434,37.43332127,54.52,268.03,5.184,12.0,30.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.83,121.51460281,37.43332121,54.51,267.93,4.8168000000000015,12.0,30.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551933.92,121.51460132,37.43332113,54.51,267.97,4.9572,12.0,30.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.02,121.51459974,37.43332109,54.49,267.98,4.7412,12.0,30.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.13,121.51459804,37.43332107,54.49,268.17,5.2632,12.0,30.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.23,121.51459651,37.43332098,54.48,268.08,5.1444,12.0,30.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.33,121.51459473,37.43332109,54.47,268.18,4.8672,12.0,29.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.43,121.51459315,37.43332102,54.45,268.35,4.572,12.0,29.0,2.0,5,4.7109375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.52,121.514592,37.43332083,54.45,268.36,5.0076,12.0,30.0,2.0,5,4.671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.62,121.51459058,37.43332075,54.44,268.24,4.5612,12.0,30.0,2.0,5,4.671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.73,121.51458868,37.43332077,54.43,268.3,4.3308,12.0,30.0,2.0,5,4.6171875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.83,121.51458712,37.4333207,54.42,268.33,4.6188,12.0,29.0,2.0,5,4.6328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551934.93,121.51458566,37.43332073,54.4,268.35,4.6152000000000015,12.0,29.0,2.0,5,4.6953125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.03,121.51458423,37.43332072,54.4,268.35,4.888800000000002,12.0,29.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.12,121.51458285,37.43332071,54.39,268.48,4.5,12.0,30.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.23,121.51458126,37.4333206,54.39,268.78,4.8852,12.0,30.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.33,121.51457972,37.43332051,54.37,268.89,5.266800000000001,12.0,30.0,2.0,5,4.828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.42,121.51457838,37.43332041,54.37,268.85,4.8996,12.0,30.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.52,121.51457651,37.43332049,54.35,269.14,4.5576,12.0,30.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.62,121.51457489,37.43332047,54.34,269.35,5.2776,12.0,30.0,2.0,5,4.9609375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.73,121.51457367,37.43332034,54.33,269.28,5.4828,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.83,121.51457199,37.43332038,54.32,269.21,5.1264,12.0,30.0,2.0,5,5.0703125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551935.93,121.51457037,37.43332043,54.31,269.35,4.9968,12.0,30.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.02,121.51456892,37.43332045,54.3,269.4,5.1516,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.12,121.51456734,37.4333205,54.3,269.44,5.0004,12.0,30.0,2.0,5,5.0546875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.23,121.51456557,37.43332052,54.29,269.58,5.0184,12.0,30.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.33,121.5145642,37.43332056,54.28,269.68,5.1804000000000014,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.43,121.51456265,37.43332051,54.28,269.63,5.4792000000000005,12.0,30.0,2.0,5,5.1875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.53,121.51456089,37.43332055,54.26,269.71,4.8348,12.0,30.0,2.0,5,5.1640625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.62,121.5145595,37.43332054,54.25,269.98,5.3028,12.0,30.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.73,121.51455774,37.43332053,54.24,269.89,5.324400000000002,12.0,30.0,2.0,5,5.1484375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.83,121.51455609,37.43332059,54.23,269.94,5.1768,12.0,30.0,2.0,5,5.109375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551936.93,121.51455419,37.43332061,54.21,270.08,5.2056,12.0,30.0,2.0,5,5.1640625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.03,121.51455256,37.43332066,54.21,270.14,5.2416,12.0,30.0,2.0,5,5.1484375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.12,121.51455105,37.43332068,54.2,270.16,5.4251999999999985,12.0,29.0,2.0,5,5.1640625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.22,121.51454944,37.43332067,54.19,270.12,5.1012,12.0,29.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.33,121.51454736,37.43332092,54.17,270.38,4.7844,12.0,30.0,2.0,5,5.1640625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.43,121.51454589,37.43332093,54.16,270.53,5.274,12.0,30.0,2.0,5,5.09375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.53,121.51454428,37.43332093,54.15,270.55,5.4324,12.0,30.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.63,121.51454253,37.43332097,54.14,270.44,5.266800000000001,12.0,29.0,2.0,5,5.0703125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.72,121.51454103,37.43332104,54.13,270.62,4.8636,12.0,29.0,2.0,5,5.1328125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.82,121.51453936,37.43332106,54.12,270.67,5.4648,12.0,29.0,2.0,5,5.03125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551937.93,121.51453764,37.43332104,54.11,270.61,5.526,12.0,28.0,2.0,5,5.03125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.03,121.51453597,37.43332105,54.09,270.65,5.0832,12.0,28.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.13,121.5145342,37.43332107,54.08,270.8,5.266800000000001,12.0,28.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.23,121.51453263,37.4333211,54.06,270.84,5.22,12.0,30.0,2.0,5,5.015625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.32,121.51453123,37.4333211,54.05,270.71,5.1552,12.0,30.0,2.0,5,5.0,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.42,121.51452965,37.43332113,54.04,270.78,4.6224,12.0,30.0,2.0,5,4.921875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.53,121.51452771,37.43332145,54.04,270.92,4.7664,12.0,30.0,2.0,5,4.921875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.63,121.51452554,37.43332162,54.03,270.75,5.3100000000000005,12.0,28.0,2.0,5,4.8046875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.73,121.5145239,37.43332166,54.02,270.71,5.2379999999999995,12.0,28.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.83,121.5145222,37.43332173,54.0,270.76,5.0004,12.0,28.0,2.0,5,4.828125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551938.92,121.51452074,37.43332179,53.99,270.88,4.9176,12.0,28.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.02,121.51451926,37.4333218,53.98,270.74,5.2092,12.0,28.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.13,121.51451766,37.4333218,53.97,270.7,4.734,12.0,28.0,2.0,5,4.75,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.22,121.51451627,37.433321899999996,53.96,270.83,4.9176,12.0,28.0,2.0,5,4.7109375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.33,121.51451469,37.43332186,53.95,270.79,4.7016,12.0,29.0,2.0,5,4.7109375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.43,121.51451318,37.43332189,53.94,270.75,5.0292,12.0,29.0,2.0,5,4.671875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.52,121.51451177,37.43332182,53.93,270.69,4.6944,12.0,29.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.62,121.51451019999999,37.43332186,53.91,270.86,4.716,12.0,29.0,2.0,5,4.6953125,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.73,121.51450845,37.43332189,53.9,270.85,4.9248,12.0,29.0,2.0,5,4.7265625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.83,121.51450688,37.43332188,53.89,270.81,5.112,12.0,28.0,2.0,5,4.765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551939.93,121.51450541,37.43332192,53.88,270.72,4.662,12.0,28.0,2.0,5,4.7890625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551940.03,121.51450391,37.43332193,53.87,270.79,4.428,12.0,28.0,2.0,5,4.9609375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551940.12,121.5145027,37.43332194,53.87,270.81,5.1192,12.0,27.0,2.0,5,4.8984375,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551940.22,121.51450096,37.43332199,53.86,270.84,5.1408,12.0,28.0,2.0,5,4.921875,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551940.33,121.51449921,37.433321899999996,53.84,270.85,5.1804000000000014,12.0,28.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
2283.0,551940.43,121.51449763,37.43332187,53.83,271.09,4.8348,12.0,28.0,2.0,5,4.9765625,10,,,4.7851804554079695,1.0862674219329995,1.0422415372326126,1.0641498290521532
