GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,370098.71,121.51294725,37.43358728,44.77,353.79,2.8224,3,2.6953125,3
2284.0,370098.81,121.51294716,37.43358795,44.77,353.79,2.6136,3,2.6953125,3
2284.0,370098.91,121.51294711,37.43358864,44.77,353.82,2.6892,3,2.6953125,3
2284.0,370099.01,121.51294697,37.43358928,44.77,353.82,2.7648,3,2.71875,3
2284.0,370099.11,121.51294685,37.43358998,44.77,353.94,2.7432000000000003,3,2.734375,3
2284.0,370099.21,121.51294668,37.43359068,44.76,354.01,2.7720000000000002,3,2.75,3
2284.0,370099.31,121.51294652,37.43359135,44.76,354.01,2.9196000000000004,3,2.7734375,3
2284.0,370099.41,121.51294631,37.43359202,44.76,353.94,2.7864,3,2.8125,3
2284.0,370099.51,121.51294619,37.43359275,44.76,354.03,2.5596,3,2.8125,3
2284.0,370099.61,121.51294607,37.43359337,44.76,354.0,2.4983999999999997,3,2.8125,3
2284.0,370099.71,121.51294589,37.43359397,44.76,353.89,2.5164,3,2.828125,3
2284.0,370099.81,121.51294576,37.43359461,44.76,353.97,2.5164,3,2.8515625,3
2284.0,370099.91,121.51294563,37.43359521,44.76,353.95,2.4696000000000002,3,2.828125,3
2284.0,370100.01,121.51294547,37.43359584,44.76,353.91,2.5488,3,2.8515625,3
2284.0,370100.11,121.51294533,37.43359649,44.76,353.89,2.6892,3,2.8515625,3
2284.0,370100.21,121.51294523,37.43359715,44.76,353.87,2.8044000000000002,3,2.8515625,3
2284.0,370100.31,121.51294511,37.43359778,44.76,353.8,2.6676,3,2.828125,3
2284.0,370100.41,121.51294501,37.43359847,44.76,353.8,2.592,3,2.828125,3
2284.0,370100.51,121.51294494,37.43359915,44.76,353.78,2.6424,3,2.8515625,3
2284.0,370100.61,121.51294485,37.43359981,44.77,353.72,2.8404000000000003,3,2.8515625,3
2284.0,370100.71,121.51294474,37.43360051,44.77,353.6,2.9268,3,2.828125,3
2284.0,370100.81,121.51294462,37.43360121,44.77,353.48,2.8008,3,2.828125,3
2284.0,370100.91,121.5129445,37.4336019,44.77,353.42,2.754,3,2.828125,3
2284.0,370101.01,121.51294434,37.43360262,44.77,353.43,2.8692,3,2.8125,3
2284.0,370101.11,121.51294419,37.4336033,44.77,353.41,2.5848,3,2.8125,3
2284.0,370101.21,121.51294406,37.43360393,44.78,353.38,2.5884,3,2.8125,3
2284.0,370101.31,121.51294393,37.43360464,44.78,353.37,2.9628,3,2.7890625,3
2284.0,370101.41,121.51294377,37.4336053,44.78,353.25,2.5812,3,2.7734375,3
2284.0,370101.51,121.51294369,37.433606,44.78,353.2,2.6316,3,2.7890625,3
2284.0,370101.61,121.51294362,37.43360671,44.78,353.13,2.9339999999999997,3,2.7890625,3
2284.0,370101.71,121.51294352,37.4336074,44.78,353.01,2.682,3,2.7890625,3
2284.0,370101.81,121.51294353,37.43360807,44.79,353.0,2.5488,3,2.7890625,3
2284.0,370101.91,121.5129435,37.43360873,44.79,352.92,2.8548,3,2.7734375,3
2284.0,370102.01,121.5129434,37.43360939,44.79,352.85,2.7936,3,2.7734375,3
2284.0,370102.11,121.51294342,37.43361009,44.79,353.01,2.4768,3,2.75,3
2284.0,370102.21,121.51294329,37.43361073,44.79,352.99,2.826,3,2.734375,3
2284.0,370102.31,121.51294317,37.43361141,44.79,352.97,2.9556,3,2.734375,3
