GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,car_v,shiftLevel
2283,553421.11,121.51345096,37.43355221,45.58,20.84,7.668,8,7.734375,10
2283,553421.21,121.51345176,37.43355391,45.58,20.86,7.4844,8,7.8125,10
2283,553421.31,121.5134526,37.43355566,45.58,20.92,7.272,8,7.8671875,10
2283,553421.41,121.51345343,37.43355737,45.58,21.05,7.1748,8,7.7734375,10
2283,553421.51,121.51345457,37.43355962,45.58,21.2,7.3044,8,7.7734375,10
2283,553421.61,121.51345543,37.43356135,45.59,21.33,7.4484,8,7.7890625,10
2283,553421.71,121.51345622,37.43356291,45.59,21.43,7.5312,8,7.828125,10
2283,553421.81,121.5134571,37.43356463,45.59,21.51,7.7436,8,7.8515625,10
2283,553421.91,121.51345775,37.43356597,45.6,21.53,7.7364,8,7.8828125,10
2283,553422.01,121.51345861,37.43356768,45.6,21.55,7.5312,8,7.8125,10
2283,553422.11,121.51345951,37.43356943,45.6,21.6,7.2612,8,7.734375,10
2283,553422.21,121.51346041,37.43357117,45.6,21.73,7.2216,8,7.7734375,10
2283,553422.31,121.51346177,37.43357376,45.6,21.88,7.4592,8,7.7890625,10
2283,553422.41,121.51346263,37.43357551,45.6,21.97,7.6032,8,7.8125,10
2283,553422.51,121.51346339,37.43357711,45.6,22.02,7.6032,8,7.8515625,10
2283,553422.61,121.51346426,37.43357884,45.6,22.09,7.5384,8,7.7890625,10
2283,553422.71,121.51346516,37.43358053,45.61,22.2,7.5132,8,7.7890625,10
2283,553422.81,121.51346604,37.43358227,45.61,22.26,7.614,8,7.828125,10
2283,553422.91,121.5134669,37.43358401,45.61,22.32,7.5456,8,7.8515625,10
2283,553423.01,121.5134678,37.43358575,45.61,22.42,7.3404,8,7.828125,10
2283,553423.11,121.51346882,37.43358771,45.61,22.54,7.2828,8,7.828125,10
2283,553423.21,121.51346971,37.43358945,45.61,22.65,7.4052,8,7.7890625,10
2283,553423.31,121.51347063,37.43359121,45.62,22.73,7.5924,8,7.71875,10
2283,553423.41,121.51347158,37.43359295,45.61,22.86,7.5708,8,7.8125,10
2283,553423.51,121.51347249,37.43359463,45.62,22.91,7.524,8,7.828125,10
2283,553423.61,121.51347339,37.43359636,45.62,22.94,7.4808,8,7.7890625,10
2283,553423.71,121.51347429,37.433598,45.62,22.99,7.3872,8,7.7734375,10
2283,553423.81,121.51347523,37.4335997,45.62,23.06,7.1712,8,7.6953125,10
2283,553423.91,121.51347632,37.43360171,45.63,23.11,7.3584,8,7.71875,10
2283,553424.01,121.51347725,37.4336034,45.63,23.15,7.4232,8,7.7890625,10
2283,553424.11,121.51347815,37.43360513,45.63,23.17,7.4268,8,7.75,10
2283,553424.21,121.51347906,37.43360682,45.63,23.19,7.4448,8,7.734375,10
2283,553424.31,121.51347995,37.43360853,45.63,23.2,7.4304,8,7.734375,10
2283,553424.41,121.5134809,37.4336102,45.63,23.24,7.434,8,7.8125,10
2283,553424.51,121.51348185,37.43361196,45.64,23.24,7.4412,8,7.828125,10
2283,553424.61,121.51348279,37.43361369,45.64,23.26,7.398,8,7.8671875,10
2283,553424.71,121.5134839,37.4336157,45.64,23.36,7.3872,8,7.8828125,10
2283,553424.81,121.51348484,37.43361742,45.64,23.43,7.4952,8,7.7890625,10
2283,553424.91,121.51348569,37.43361904,45.64,23.48,7.5096,8,7.7890625,10
2283,553425.01,121.51348662,37.43362076,45.64,23.52,7.668,8,7.8515625,10
2283,553425.11,121.51348755,37.43362249,45.64,23.55,7.6068,8,7.8515625,10
2283,553425.21,121.51348853,37.43362423,45.64,23.62,7.5132,8,7.921875,10
